run_id,file_name,source,local_path,minio_key,preset,status,started_at,upload_seconds,caption_seconds,total_seconds,total_tokens,model,full_caption
vlm_runs/2026-06-06,AP_Gate_7_Camera_3_20260606T000000.jpg,minio,,vlm_runs/2026-06-06/AP_Gate_7_Camera_3/AP_Gate_7_Camera_3_20260606T000000.jpg,crowd_behavior,done,2026-06-09T01:44:48.276449+00:00,,0.941,0.941,0,nvidia/cosmos-reason2-8b,"0.0] [CROWD DENSITY & ZONES]
1. No people are visible, so crowd density cannot be estimated.
2. Not applicable as there are no people present.

[PEDESTRIAN ACTIVITY]
3. Zero pedestrians are visible.
4. Not applicable as there are no people present.

[RISK ASSESSMENT]
5. Not applicable as there are no people present.
6. Low risk due to absence of people and activity.
7. Not applicable as there are no people present.

[THREAT & SAFETY]
8. No threats are present as there are no people.
9. No weapons or dangerous objects are visible.
10. No threats requiring immediate response are present.

[CRITICAL INCIDENTS]
11. Not applicable as there are no people present.
12. Not applicable as there are no people present.
13. Not applicable as there are no people present.
14. Not applicable as there are no people present."
vlm_runs/2026-06-06,AP_Gate_7_Camera_3_20260606T001500.jpg,minio,,vlm_runs/2026-06-06/AP_Gate_7_Camera_3/AP_Gate_7_Camera_3_20260606T001500.jpg,crowd_behavior,done,2026-06-09T01:44:49.276768+00:00,,0.908,0.908,0,nvidia/cosmos-reason2-8b,"[CROWD DENSITY & ZONES]
1. No pedestrians are visible, so density cannot be estimated.
2. Not applicable as there are no people present to classify zones.

[PEDESTRIAN ACTIVITY]
3. Zero pedestrians are visible.
4. Not applicable as there are no people present.

[RISK ASSESSMENT]
5. Not applicable as there are no people present.
6. Low risk due to absence of people and activity.
7. Not applicable as there are no people present.

[THREAT & SAFETY]
8. No threats are present as there are no people.
9. No weapons or dangerous objects are visible.
10. No threats requiring immediate response are present.

[CRITICAL INCIDENTS]
11. Not applicable as there are no people present.
12. Not applicable as there are no people present.
13. Not applicable as there are no people present.
14. Not applicable as there are no people present."
vlm_runs/2026-06-06,AP_Gate_7_Camera_3_20260606T003000.jpg,minio,,vlm_runs/2026-06-06/AP_Gate_7_Camera_3/AP_Gate_7_Camera_3_20260606T003000.jpg,crowd_behavior,done,2026-06-09T01:44:50.243579+00:00,,0.449,0.449,0,nvidia/cosmos-reason2-8b,"1. Not visible
2. Not visible
3. Not visible
4. Not visible
5. Not visible
6. Not visible
7. Not visible
8. Not visible
9. Not visible
10. Not visible
11. Not visible
12. Not visible
13. Not visible
14. Not visible"
vlm_runs/2026-06-06,AP_Gate_7_Camera_3_20260606T004500.jpg,minio,,vlm_runs/2026-06-06/AP_Gate_7_Camera_3/AP_Gate_7_Camera_3_20260606T004500.jpg,crowd_behavior,done,2026-06-09T01:44:50.748126+00:00,,0.87,0.87,0,nvidia/cosmos-reason2-8b,"[CROWD DENSITY & ZONES]
1. No pedestrians are visible, so crowd density cannot be estimated.
2. Not applicable as there are no pedestrians present.

[PEDESTRIAN ACTIVITY]
3. Zero pedestrians are visible.
4. Not applicable as there are no pedestrians present.

[RISK ASSESSMENT]
5. Not applicable as there are no pedestrians present.
6. LOW - No pedestrians are present, and no potential risks can be assessed.
7. Not applicable as there are no pedestrians present.

[THREAT & SAFETY]
8. Not applicable as there are no pedestrians present.
9. Not applicable as there are no pedestrians present.
10. Not applicable as there are no pedestrians present.

[CRITICAL INCIDENTS]
11. Not applicable as there are no pedestrians present.
12. Not applicable as there are no pedestrians present.
13. Not applicable as there are no pedestrians present.
14. Not applicable as there are no pedestrians present."
vlm_runs/2026-06-06,AP_Gate_7_Camera_3_20260606T010000.jpg,minio,,vlm_runs/2026-06-06/AP_Gate_7_Camera_3/AP_Gate_7_Camera_3_20260606T010000.jpg,crowd_behavior,done,2026-06-09T01:44:51.681376+00:00,,0.873,0.873,0,nvidia/cosmos-reason2-8b,"[CROWD DENSITY & ZONES]
1. No pedestrians are visible, so density cannot be estimated.
2. Not applicable as there are no people present to classify zones.

[PEDESTRIAN ACTIVITY]
3. Zero pedestrians are visible.
4. Not applicable as there are no people present.

[RISK ASSESSMENT]
5. Not applicable as there are no people present.
6. Low risk due to absence of people and potential hazards.
7. Not applicable as there are no people present.

[THREAT & SAFETY]
8. No threats are visible.
9. No weapons or dangerous objects are visible.
10. Not applicable as there are no people present.

[CRITICAL INCIDENTS]
11. Not applicable as there are no people present.
12. Not applicable as there are no people present.
13. Not applicable as there are no people present.
14. Not applicable as there are no people present."
vlm_runs/2026-06-06,AP_Gate_7_Camera_3_20260606T011500.jpg,minio,,vlm_runs/2026-06-06/AP_Gate_7_Camera_3/AP_Gate_7_Camera_3_20260606T011500.jpg,crowd_behavior,done,2026-06-09T01:44:52.617692+00:00,,0.53,0.53,0,nvidia/cosmos-reason2-8b,0.0 1. Not visible 2. Not visible 3. Not visible 4. Not visible 5. Not visible 6. Not visible 7. Not visible 8. Not visible 9. Not visible 10. Not visible 11. Not visible 12. Not visible 13. Not visible 14. Not visible
vlm_runs/2026-06-06,AP_Gate_7_Camera_3_20260606T013000.jpg,minio,,vlm_runs/2026-06-06/AP_Gate_7_Camera_3/AP_Gate_7_Camera_3_20260606T013000.jpg,crowd_behavior,done,2026-06-09T01:44:53.203602+00:00,,0.535,0.535,0,nvidia/cosmos-reason2-8b,0.0 1. Not visible 2. Not visible 3. Not visible 4. Not visible 5. Not visible 6. Not visible 7. Not visible 8. Not visible 9. Not visible 10. Not visible 11. Not visible 12. Not visible 13. Not visible 14. Not visible
vlm_runs/2026-06-06,AP_Gate_7_Camera_3_20260606T014500.jpg,minio,,vlm_runs/2026-06-06/AP_Gate_7_Camera_3/AP_Gate_7_Camera_3_20260606T014500.jpg,crowd_behavior,done,2026-06-09T01:44:53.799204+00:00,,0.978,0.978,0,nvidia/cosmos-reason2-8b,"[CROWD DENSITY & ZONES]
1. No pedestrians are visible, so density cannot be estimated.
2. Not applicable as there are no people present to classify zones.

[PEDESTRIAN ACTIVITY]
3. Zero pedestrians are visible; therefore, flow direction cannot be determined.
4. No individuals are present to assess for distress or separation.

[RISK ASSESSMENT]
5. No unattended luggage, dense pockets, or distressed individuals are visible.
6. Low risk due to absence of people and potential hazards.
7. No unsafe behaviors can be assessed without pedestrian presence.

[THREAT & SAFETY]
8. No threats are present as no individuals or objects are visible.
9. No weapons or dangerous objects are visible.
10. No threats requiring immediate response are observed.

[CRITICAL INCIDENTS]
11-14. No incidents are visible as no people or objects are present for assessment."
vlm_runs/2026-06-06,AP_Gate_7_Camera_3_20260606T020000.jpg,minio,,vlm_runs/2026-06-06/AP_Gate_7_Camera_3/AP_Gate_7_Camera_3_20260606T020000.jpg,crowd_behavior,done,2026-06-09T01:44:54.833023+00:00,,0.916,0.916,0,nvidia/cosmos-reason2-8b,"[CROWD DENSITY & ZONES]
1. No pedestrians are visible, so crowd density cannot be estimated.
2. Not applicable as there are no pedestrians present.

[PEDESTRIAN ACTIVITY]
3. No pedestrians are visible, so counts and flow direction cannot be determined.
4. Not applicable as there are no pedestrians present.

[RISK ASSESSMENT]
5. Not applicable as there are no pedestrians present.
6. LOW - No people are present, so no risk factors can be identified.
7. Not applicable as there are no pedestrians present.

[THREAT & SAFETY]
8. Not applicable as there are no pedestrians present.
9. Not applicable as there are no pedestrians present.
10. Not applicable as there are no pedestrians present.

[CRITICAL INCIDENTS]
11. Not applicable as there are no pedestrians present.
12. Not applicable as there are no pedestrians present.
13. Not applicable as there are no pedestrians present.
14. Not applicable as there are no pedestrians present."
vlm_runs/2026-06-06,AP_Gate_7_Camera_3_20260606T021500.jpg,minio,,vlm_runs/2026-06-06/AP_Gate_7_Camera_3/AP_Gate_7_Camera_3_20260606T021500.jpg,crowd_behavior,done,2026-06-09T01:44:55.806730+00:00,,0.885,0.885,0,nvidia/cosmos-reason2-8b,"0.0
[CROWD DENSITY & ZONES]
1. No pedestrians or objects are visible, so crowd density cannot be estimated.
2. Not applicable due to lack of visible subjects.

[PEDESTRIAN ACTIVITY]
3. Not applicable due to lack of visible subjects.
4. Not applicable due to lack of visible subjects.

[RISK ASSESSMENT]
5. Not applicable due to lack of visible subjects.
6. Not applicable due to lack of visible subjects.
7. Not applicable due to lack of visible subjects.

[THREAT & SAFETY]
8. Not applicable due to lack of visible subjects.
9. Not applicable due to lack of visible subjects.
10. Not applicable due to lack of visible subjects.

[CRITICAL INCIDENTS]
11. Not applicable due to lack of visible subjects.
12. Not applicable due to lack of visible subjects.
13. Not applicable due to lack of visible subjects.
14. Not applicable due to lack of visible subjects."
