run_id,file_name,source,local_path,minio_key,preset,status,started_at,upload_seconds,caption_seconds,total_seconds,total_tokens,model,full_caption
vlm_runs/2026-06-07,DT_10th_and_2nd_St_4_20260607T004500.jpg,minio,,vlm_runs/2026-06-07/DT_10th_and_2nd_St_4/DT_10th_and_2nd_St_4_20260607T004500.jpg,illegal_dumping_detect,done,2026-06-09T04:21:15.102512+00:00,,0.884,0.884,0,nvidia/cosmos-reason2-8b,"Dumping Present: No
 Ordinance Check 1: No
 Ordinance Check 2: No
 Ordinance Check 3: No"
vlm_runs/2026-06-07,DT_10th_and_2nd_St_4_20260607T013000.jpg,minio,,vlm_runs/2026-06-07/DT_10th_and_2nd_St_4/DT_10th_and_2nd_St_4_20260607T013000.jpg,illegal_dumping_detect,done,2026-06-09T04:21:15.105787+00:00,,1.059,1.059,0,nvidia/cosmos-reason2-8b,"Dumping Present: No
 Ordinance Check 1: No
 Ordinance Check 2: No
 Ordinance Check 3: No"
vlm_runs/2026-06-07,DT_10th_and_2nd_St_4_20260607T000000.jpg,minio,,vlm_runs/2026-06-07/DT_10th_and_2nd_St_4/DT_10th_and_2nd_St_4_20260607T000000.jpg,illegal_dumping_detect,done,2026-06-09T04:21:15.101742+00:00,,1.414,1.414,0,nvidia/cosmos-reason2-8b,"DUMPING PRESENT: No
ORDINANCE CHECK 1: No
ORDINANCE CHECK 2: No
ORDINANCE CHECK 3: No"
vlm_runs/2026-06-07,DT_10th_and_2nd_St_4_20260607T011500.jpg,minio,,vlm_runs/2026-06-07/DT_10th_and_2nd_St_4/DT_10th_and_2nd_St_4_20260607T011500.jpg,illegal_dumping_detect,done,2026-06-09T04:21:15.104827+00:00,,1.57,1.57,0,nvidia/cosmos-reason2-8b,"Dumping Present: No
 Ordinance Check 1: No
 Ordinance Check 2: No
 Ordinance Check 3: No"
vlm_runs/2026-06-07,DT_10th_and_2nd_St_4_20260607T003000.jpg,minio,,vlm_runs/2026-06-07/DT_10th_and_2nd_St_4/DT_10th_and_2nd_St_4_20260607T003000.jpg,illegal_dumping_detect,done,2026-06-09T04:21:15.102418+00:00,,1.903,1.903,0,nvidia/cosmos-reason2-8b,"Dumping Present: No
 Ordinance Check 1: No
 Ordinance Check 2: No
 Ordinance Check 3: No"
vlm_runs/2026-06-07,DT_10th_and_2nd_St_4_20260607T021500.jpg,minio,,vlm_runs/2026-06-07/DT_10th_and_2nd_St_4/DT_10th_and_2nd_St_4_20260607T021500.jpg,illegal_dumping_detect,done,2026-06-09T04:21:15.108680+00:00,,1.007,1.007,0,nvidia/cosmos-reason2-8b,"DUMPING PRESENT: No
ORDINANCE CHECK 1: No
ORDINANCE CHECK 2: No
ORDINANCE CHECK 3: No"
vlm_runs/2026-06-07,DT_10th_and_2nd_St_4_20260607T010000.jpg,minio,,vlm_runs/2026-06-07/DT_10th_and_2nd_St_4/DT_10th_and_2nd_St_4_20260607T010000.jpg,illegal_dumping_detect,done,2026-06-09T04:21:15.103194+00:00,,2.116,2.116,0,nvidia/cosmos-reason2-8b,"Dumping Present: No
 Ordinance Check 1: No
 Ordinance Check 2: No
 Ordinance Check 3: No"
vlm_runs/2026-06-07,DT_10th_and_2nd_St_4_20260607T023000.jpg,minio,,vlm_runs/2026-06-07/DT_10th_and_2nd_St_4/DT_10th_and_2nd_St_4_20260607T023000.jpg,illegal_dumping_detect,done,2026-06-09T04:21:15.108685+00:00,,0.897,0.897,0,nvidia/cosmos-reason2-8b,"Dumping Present: No
 Ordinance Check 1: Yes
 Ordinance Check 2: No
 Ordinance Check 3: No"
vlm_runs/2026-06-07,DT_10th_and_2nd_St_4_20260607T014500.jpg,minio,,vlm_runs/2026-06-07/DT_10th_and_2nd_St_4/DT_10th_and_2nd_St_4_20260607T014500.jpg,illegal_dumping_detect,done,2026-06-09T04:21:15.107219+00:00,,2.55,2.55,0,nvidia/cosmos-reason2-8b,"Dumping Present: No
 Ordinance Check 1: No
 Ordinance Check 2: No
 Ordinance Check 3: No"
vlm_runs/2026-06-07,DT_10th_and_2nd_St_4_20260607T001500.jpg,minio,,vlm_runs/2026-06-07/DT_10th_and_2nd_St_4/DT_10th_and_2nd_St_4_20260607T001500.jpg,illegal_dumping_detect,done,2026-06-09T04:21:15.101853+00:00,,3.0,3.0,0,nvidia/cosmos-reason2-8b,"Dumping Present: No
 Ordinance Check 1: No
 Ordinance Check 2: No
 Ordinance Check 3: No"
