run_id,file_name,source,local_path,minio_key,preset,status,started_at,upload_seconds,caption_seconds,total_seconds,total_tokens,model,full_caption
vlm_runs/2026-06-08,AP_Gate_7_Camera_4_20260608T010000.jpg,minio,,vlm_runs/2026-06-08/AP_Gate_7_Camera_4/AP_Gate_7_Camera_4_20260608T010000.jpg,crowd_behavior,done,2026-06-09T13:28:40.183258+00:00,,0.776,0.776,0,nvidia/cosmos-reason2-8b,"0.0] [CROWD DENSITY & ZONES]
1. Not visible
2. Not visible

[PEDESTRIAN ACTIVITY]
3. Not visible
4. Not visible

[RISK ASSESSMENT]
5. Not visible
6. Not visible
7. Not visible

[THREAT & SAFETY]
8. Not visible
9. Not visible
10. Not visible

[CRITICAL INCIDENTS]
11. Not visible
12. Not visible
13. Not visible
14. Not visible"
vlm_runs/2026-06-08,AP_Gate_7_Camera_4_20260608T013000.jpg,minio,,vlm_runs/2026-06-08/AP_Gate_7_Camera_4/AP_Gate_7_Camera_4_20260608T013000.jpg,crowd_behavior,done,2026-06-09T13:28:40.185741+00:00,,1.028,1.028,0,nvidia/cosmos-reason2-8b,0.0
vlm_runs/2026-06-08,AP_Gate_7_Camera_4_20260608T000000.jpg,minio,,vlm_runs/2026-06-08/AP_Gate_7_Camera_4/AP_Gate_7_Camera_4_20260608T000000.jpg,crowd_behavior,done,2026-06-09T13:28:40.179826+00:00,,1.234,1.234,0,nvidia/cosmos-reason2-8b,0.0
vlm_runs/2026-06-08,AP_Gate_7_Camera_4_20260608T020000.jpg,minio,,vlm_runs/2026-06-08/AP_Gate_7_Camera_4/AP_Gate_7_Camera_4_20260608T020000.jpg,crowd_behavior,done,2026-06-09T13:28:40.187410+00:00,,0.623,0.623,0,nvidia/cosmos-reason2-8b,0.0
vlm_runs/2026-06-08,AP_Gate_7_Camera_4_20260608T011500.jpg,minio,,vlm_runs/2026-06-08/AP_Gate_7_Camera_4/AP_Gate_7_Camera_4_20260608T011500.jpg,crowd_behavior,done,2026-06-09T13:28:40.184431+00:00,,1.591,1.591,0,nvidia/cosmos-reason2-8b,0.0
vlm_runs/2026-06-08,AP_Gate_7_Camera_4_20260608T014500.jpg,minio,,vlm_runs/2026-06-08/AP_Gate_7_Camera_4/AP_Gate_7_Camera_4_20260608T014500.jpg,crowd_behavior,done,2026-06-09T13:28:40.186927+00:00,,1.589,1.589,0,nvidia/cosmos-reason2-8b,"0.0
[CROWD DENSITY & ZONES]
1. No discernible crowd density as the image appears to be a close-up of a textured surface, possibly a wall or floor, with no visible people.
2. Not applicable due to lack of visible pedestrians or crowd zones.

[PEDESTRIAN ACTIVITY]
3. Zero pedestrians are visible in the frame.
4. Not applicable as there are no individuals present to assess.

[RISK ASSESSMENT]
5. Not applicable due to absence of visible pedestrians or objects.
6. Low risk; no visible indicators of danger or unusual activity.
7. Not applicable as there are no crowds or individuals to assess behavior.

[THREAT & SAFETY]
8. No visible threats as there are no people or identifiable objects.
9. No weapons or dangerous objects are visible.
10. Not applicable due to lack of visible threats.

[CRITICAL INCIDENTS]
11. Not applicable as there are no individuals to assess for physical altercations.
12. Not applicable due to absence of visible individuals.
13. Not applicable as there are no people present.
14. Not applicable due to lack of visible individuals."
vlm_runs/2026-06-08,AP_Gate_7_Camera_4_20260608T003000.jpg,minio,,vlm_runs/2026-06-08/AP_Gate_7_Camera_4/AP_Gate_7_Camera_4_20260608T003000.jpg,crowd_behavior,done,2026-06-09T13:28:40.180855+00:00,,1.853,1.853,0,nvidia/cosmos-reason2-8b,0.0 1. Not visible 2. Not visible 3. Not visible 4. Not visible 5. Not visible 6. Not visible 7. Not visible 8. Not visible 9. Not visible 10. Not visible 11. Not visible 12. Not visible 13. Not visible 14. Not visible
vlm_runs/2026-06-08,AP_Gate_7_Camera_4_20260608T021500.jpg,minio,,vlm_runs/2026-06-08/AP_Gate_7_Camera_4/AP_Gate_7_Camera_4_20260608T021500.jpg,crowd_behavior,done,2026-06-09T13:28:40.187421+00:00,,1.101,1.101,0,nvidia/cosmos-reason2-8b,0.0
vlm_runs/2026-06-08,AP_Gate_7_Camera_4_20260608T001500.jpg,minio,,vlm_runs/2026-06-08/AP_Gate_7_Camera_4/AP_Gate_7_Camera_4_20260608T001500.jpg,crowd_behavior,done,2026-06-09T13:28:40.180215+00:00,,2.21,2.21,0,nvidia/cosmos-reason2-8b,"1. Not visible
2. Not visible
3. Not visible
4. Not visible
5. Not visible
6. Not visible
7. Not visible
8. Not visible
9. Not visible
10. Not visible
11. Not visible
12. Not visible
13. Not visible
14. Not visible"
vlm_runs/2026-06-08,AP_Gate_7_Camera_4_20260608T023000.jpg,minio,,vlm_runs/2026-06-08/AP_Gate_7_Camera_4/AP_Gate_7_Camera_4_20260608T023000.jpg,crowd_behavior,done,2026-06-09T13:28:40.187428+00:00,,1.598,1.598,0,nvidia/cosmos-reason2-8b,"0.0
[CROWD DENSITY & ZONES]
1. Not visible
2. Not visible

[PEDESTRIAN ACTIVITY]
3. Not visible
4. Not visible

[RISK ASSESSMENT]
5. Not visible
6. Not visible
7. Not visible

[THREAT & SAFETY]
8. Not visible
9. Not visible
10. Not visible

[CRITICAL INCIDENTS]
11. Not visible
12. Not visible
13. Not visible
14. Not visible"
